net,edgegpu_latency,edgegpu_energy,raspi4_latency,edgetpu_latency,pixel3_latency,eyeriss_latency,eyeriss_energy,eyeriss_arithmetic_intensity,fpga_latency,fpga_energy
"(1, 0, 2, 1, 0, 1)",2.746748924255371,12.585603570938112,19.072605819965247,0.4886597629993048,8.00702,3.1571200000000004,0.660314606,25.264438380017975,2.39056,16.733919999999998
"(0, 3, 4, 1, 2, 4)",5.048317909240723,22.678726820945737,26.67489244005992,1.5082345070004521,12.523,6.352000000000002,1.247207934,10.214553209646981,3.72496,26.07472
"(0, 3, 1, 0, 0, 2)",4.730768203735352,21.312110757827757,22.94694135998725,0.713050996997481,9.04475,3.4028800000000006,0.691562334,22.398416580452775,2.90576,20.34032
"(3, 1, 3, 0, 2, 4)",6.4662933349609375,28.884932327270505,25.2747429998999,1.100188299002184,11.6175,5.123200000000002,1.000632862,13.604352526269105,3.83056,26.813920000000003
"(3, 1, 2, 4, 1, 0)",5.5600786209106445,24.83687119960785,27.074434000096517,0.9586124990019016,10.7012,4.877440000000002,0.969385134,14.030603127859104,3.31536,23.207520000000002
"(0, 4, 3, 1, 1, 2)",3.74814510345459,16.885393691062927,25.26575922005577,-1.0,10.703100000000001,4.877440000000002,0.969385134,14.030603127859104,3.31536,23.207520000000002
"(4, 2, 4, 0, 2, 3)",5.951776504516602,26.96749934196472,46.05427933987812,1.7661602090011002,19.2967,7.826560000000004,1.5604201739999999,14.062898875240007,4.98256,34.87792
"(3, 0, 1, 0, 4, 0)",5.248937606811523,22.705154441197713,8.007189439958893,0.851655242000561,4.12353,3.4028800000000006,0.656172894,5.572710640822785,2.05776,14.40432
"(2, 4, 1, 0, 2, 3)",6.025676727294922,27.844652156829834,40.23434308008291,1.2742892450005456,17.3726,6.352000000000002,1.282597374,17.88773260573934,4.57296,32.01072
"(0, 3, 0, 1, 3, 0)",4.461779594421387,19.24365539073944,12.954237759986427,0.6452815179982281,3.29617,2.1740800000000005,0.40959782200000006,12.591719650947281,2.16336,15.143519999999999
"(1, 0, 1, 2, 3, 4)",5.658302307128906,25.490651893615723,26.199971000023652,-1.0,10.7531,4.877440000000002,0.969385134,14.030603127859104,3.31536,23.207520000000002
"(3, 2, 3, 1, 1, 1)",1.8195343017578125,7.847651443481445,4.944117620034376,0.39843409700188204,2.2004,3.648640000000001,0.722810062,20.43720691113161,3.42096,23.94672
"(1, 2, 0, 3, 1, 2)",4.7721052169799805,22.17279153982798,40.00902115993085,-1.0,15.6447,4.877440000000002,1.004774574,24.570401846980786,4.16336,29.14352
"(1, 4, 2, 1, 4, 2)",4.9944353103637695,23.269074110984803,41.49348998005735,-1.0,18.2924,7.5808000000000035,1.529172446,14.357475235076722,4.46736,31.271520000000002
"(4, 0, 1, 3, 0, 4)",5.186409950256348,24.76510751247406,10.653092640131945,1.2012427669978933,5.76941,4.877440000000002,0.933995694,3.49080440873742,2.46736,17.271520000000002
"(0, 0, 1, 1, 3, 0)",3.703460693359375,16.11375747680664,5.253351560095325,0.5038710779990652,2.36802,1.9283200000000003,0.3783500940000001,13.807415749396863,1.64816,11.53712
"(0, 4, 4, 4, 2, 2)",5.413355827331543,25.152255625724788,45.612083000014536,1.6963707710019662,20.0727,9.055360000000002,1.806995246,11.680065102184503,4.87696,34.138720000000006
"(1, 0, 2, 4, 2, 4)",6.330409049987793,28.84556390444438,42.53122677997453,-1.0,18.365299999999998,7.5808000000000035,1.529172446,14.357475235076722,4.46736,31.271520000000002
"(0, 1, 0, 4, 0, 3)",4.048376083374023,17.926209297180176,11.853431039926363,-1.0,4.04409,3.4028800000000006,0.656172894,5.572710640822785,2.05776,14.40432
"(2, 4, 3, 1, 0, 0)",5.547151565551758,24.7791260433197,25.30109901999822,1.0191063919992303,11.027299999999999,4.877440000000002,0.969385134,14.030603127859104,3.31536,23.207520000000002
"(3, 2, 2, 3, 0, 3)",7.141880989074707,32.724098691940306,44.541551979928045,1.1828194209992944,17.572200000000002,5.368960000000003,1.06727003,21.79460302698197,5.19376,36.356320000000004
"(1, 4, 0, 0, 2, 3)",5.090122222900391,23.06334379196167,23.98890526004834,-1.0,10.7419,4.877440000000002,0.969385134,14.030603127859104,3.31536,23.207520000000002
"(2, 2, 0, 4, 4, 3)",6.373491287231445,29.286192464828492,44.841552559955744,1.523405511998135,19.297,7.826560000000004,1.5604201739999999,14.062898875240007,4.98256,34.87792
"(4, 4, 4, 0, 0, 0)",4.577617645263672,20.09574146270752,11.480613160092616,1.485333853001066,6.703729999999999,6.106240000000002,1.180570766,1.846649103241078,2.36176,16.53232
"(4, 3, 2, 0, 0, 2)",6.000666618347168,27.189020447731018,40.93826998010627,1.2995936369989067,17.5547,6.352000000000002,1.2825973739999998,17.88773260573934,4.57296,32.01072
"(0, 0, 1, 4, 0, 1)",2.647676467895508,11.520040311813354,2.84632551993127,0.37587363100101356,1.47988,3.1571200000000004,0.624925166,4.55742819427801,1.54256,10.79792
"(2, 4, 0, 4, 3, 3)",6.025047302246094,27.142838096618654,33.89101987995673,1.6127358640005696,13.360899999999999,6.597760000000003,1.278455662,10.19561212032113,4.24016,29.681120000000004
"(1, 2, 4, 4, 4, 1)",3.158559799194336,13.986102790832518,8.198796720098471,-1.0,4.8529,7.5808000000000035,1.4937830060000001,7.890409366813248,3.61936,25.33552
"(0, 1, 4, 4, 0, 0)",4.5375823974609375,19.859485626220703,12.546282480034279,1.0939621129982697,4.93864,4.631680000000001,0.902747966,2.6283163981513478,1.95216,13.66512
"(0, 3, 3, 4, 3, 4)",6.877989768981934,29.926133484840395,15.282995759916957,1.6998450169994612,7.50847,5.368960000000003,0.99649115,4.723721327796987,3.49776,24.48432
"(1, 3, 3, 0, 0, 3)",5.664844512939453,24.647738475799564,13.158060840069083,0.6055986239989579,3.89957,2.4198400000000007,0.44084555000000003,11.961443187148218,2.67856,18.74992
"(3, 0, 1, 2, 4, 4)",5.999307632446289,27.02688088417053,25.462057560071116,1.429479286998685,12.4926,6.352000000000002,1.247207934,10.214553209646981,3.72496,26.07472
"(3, 2, 3, 4, 1, 0)",6.450066566467285,28.644745621681214,27.131322780041955,1.1061811069994292,11.604,5.123200000000002,1.0006328620000002,13.604352526269105,3.83056,26.813920000000003
"(2, 3, 3, 2, 4, 4)",7.937612533569336,36.06851135253906,48.83861868001986,1.725872764000087,20.1616,8.072320000000003,1.5916679019999997,13.805421598994112,5.49776,38.484320000000004
"(4, 3, 2, 2, 2, 3)",7.493748664855957,32.96874725103378,63.58701382006984,1.9779131850009435,25.185,8.072320000000003,1.6270573419999999,19.458022187806673,6.34576,44.420320000000004
"(2, 2, 3, 4, 2, 3)",7.655029296875,35.44661315917969,60.02146258004359,1.6968657819998043,25.1192,8.072320000000003,1.6270573419999996,19.458022187806673,6.34576,44.420320000000004
"(1, 1, 4, 0, 4, 4)",4.691991806030273,20.77613971710205,15.562638720002724,-1.0,6.52362,6.106240000000002,1.180570766,1.846649103241078,2.36176,16.53232
"(2, 3, 2, 0, 2, 3)",7.5418901443481445,35.137666182518004,57.78442338007153,1.2653510600030131,23.419700000000002,6.597760000000003,1.3492345419999998,24.333472623491513,5.93616,41.55312
"(2, 0, 3, 0, 4, 1)",4.694395065307617,21.029325094223026,24.65315786001156,0.9276294869996491,10.6811,4.877440000000002,0.969385134,14.030603127859104,3.31536,23.207520000000002
"(1, 2, 0, 1, 1, 2)",3.3634185791015625,15.865245437622072,35.38694132003002,0.7272585179998714,14.711799999999998,4.631680000000001,0.9735268460000002,26.512214117570835,3.64816,25.537119999999998
"(1, 0, 2, 2, 1, 1)",1.7925500869750977,8.35149085521698,18.822751819971018,0.490641330001381,8.00733,4.631680000000001,0.9735268460000002,26.512214117570835,3.64816,25.537119999999998
"(0, 4, 3, 1, 2, 4)",5.035314559936523,22.68409209251404,29.411177580041112,1.3749388409996754,12.523,6.352000000000002,1.247207934,10.214553209646981,3.72496,26.07472
"(1, 1, 0, 0, 3, 0)",4.684391021728516,20.56447658538818,5.130260959995212,-1.0,2.3405500000000004,1.9283200000000003,0.3783500940000001,13.807415749396863,1.64816,11.53712
"(2, 4, 1, 2, 4, 4)",6.387338638305664,29.4328564453125,43.24784559998079,1.7288595669997449,19.909299999999998,9.055360000000002,1.806995246,11.680065102184503,4.87696,34.138720000000006
"(2, 1, 1, 1, 1, 3)",0.6349468231201172,2.6159809112548826,21.833127759891795,-1.0,8.660950000000001,3.4028800000000006,0.691562334,22.398416580452775,2.90576,20.34032
"(2, 0, 4, 1, 1, 4)",3.0235767364501953,13.214542126655578,27.34254549999605,-1.0,11.5933,6.106240000000002,1.215960206,10.237035119264384,3.20976,22.468320000000002
"(0, 1, 0, 0, 3, 4)",4.645586013793945,20.212944746017456,12.501387219963362,0.9065319410001393,4.1168000000000005,3.4028800000000006,0.656172894,5.572710640822785,2.05776,14.40432
"(2, 4, 3, 0, 2, 1)",4.346070289611816,20.248341479301455,37.65009643990197,0.8634289239998907,15.5574,6.352000000000002,1.282597374,17.88773260573934,4.57296,32.01072
"(3, 3, 2, 3, 1, 1)",2.152724266052246,9.698022818565368,18.02914640007657,0.49820648600143613,8.02592,3.894400000000001,0.7540577900000001,19.01074633719901,3.93616,27.55312
"(1, 0, 0, 0, 3, 2)",4.823784828186035,21.856569056510924,23.257899939926574,-1.0,9.09215,3.4028800000000006,0.691562334,22.398416580452775,2.90576,20.34032
"(1, 3, 3, 1, 0, 2)",5.370845794677734,24.05959887822469,25.188732820097357,0.6995884550015035,9.756440000000001,3.6486400000000003,0.722810062,20.43720691113161,3.42096,23.94672
"(3, 2, 0, 2, 2, 2)",6.703734397888184,30.461769104003906,69.18706074007787,1.3959497519972501,29.262400000000003,7.826560000000004,1.6311990539999996,26.12783167328504,6.67856,46.74992
"(2, 2, 1, 1, 2, 2)",5.774831771850586,28.39099793434143,64.87091205999604,1.0660567339982663,27.947599999999998,7.5808000000000035,1.5999513259999998,27.291606971603667,6.16336,43.14352
"(0, 0, 4, 3, 1, 4)",4.138422012329102,18.167672634124756,10.629873860016232,1.0941199190019688,5.7876,4.877440000000002,0.933995694,3.49080440873742,2.46736,17.271520000000002
"(0, 3, 2, 1, 4, 0)",5.528054237365723,24.693818278312683,23.719237180048367,0.9855593380016217,10.8392,4.877440000000002,0.9693851340000001,14.030603127859104,3.31536,23.207520000000002
"(3, 1, 4, 3, 2, 0)",6.446661949157715,29.042212080955505,30.103743539948482,1.225052206998953,11.6549,5.123200000000002,1.000632862,13.604352526269105,3.83056,26.813920000000003
"(0, 3, 2, 1, 0, 3)",5.363593101501465,24.09504807631175,23.710945219936548,0.8077841169979365,9.86065,3.648640000000001,0.722810062,20.43720691113161,3.42096,23.94672
"(0, 4, 3, 0, 4, 4)",5.538754463195801,24.171124477386474,13.341453439934412,1.5299142009971547,7.53787,6.352000000000002,1.211818494,2.541373813554618,2.87696,20.13872
"(1, 3, 3, 0, 3, 0)",6.449918746948242,28.0635964679718,9.95161337996251,-1.0,4.0491,2.4198400000000007,0.44084555000000003,11.961443187148218,2.67856,18.74992
"(0, 1, 0, 3, 2, 4)",5.528545379638672,24.906096935272217,26.96507296001073,0.9941526550028357,10.7806,4.877440000000002,0.9693851340000001,14.030603127859104,3.31536,23.207520000000002
"(3, 3, 4, 3, 0, 3)",6.573333740234375,28.856935119628908,19.10794272000203,1.1645597610004188,6.573390000000001,4.140160000000002,0.749916078,7.1568549879245875,3.60336,25.22352
"(4, 1, 3, 3, 1, 3)",5.68540096282959,27.807296109199523,17.11869899998419,-1.0,5.49158,3.894400000000001,0.71866835,6.772785997255665,3.08816,21.61712
"(3, 4, 4, 0, 2, 3)",5.875191688537598,26.467738556861878,27.920449740049662,1.4594646430014109,13.411100000000001,6.597760000000003,1.2784556619999998,10.19561212032113,4.24016,29.681120000000004
"(2, 4, 2, 1, 1, 0)",3.6413955688476562,16.404487037658694,38.599925180024,-1.0,16.5751,6.106240000000002,1.2513496459999998,18.62742113528769,4.05776,28.40432
"(0, 3, 4, 0, 0, 3)",4.912314414978027,21.3734800195694,16.610458299983293,1.0988587200008624,4.94542,3.648640000000001,0.6874206219999999,6.267465213714637,2.57296,18.01072
"(4, 0, 1, 4, 4, 1)",3.1381988525390625,13.895944519042969,12.575983940041624,0.9395380469977681,4.73919,6.106240000000002,1.180570766,1.846649103241078,2.36176,16.53232
"(4, 3, 2, 2, 4, 1)",4.085049629211426,18.325532636642453,26.027944960078457,1.1899894310008676,11.5756,7.826560000000003,1.5604201739999999,14.062898875240007,4.98256,34.87792
"(3, 1, 1, 0, 0, 1)",2.77310848236084,12.173946237564087,4.927746940084035,0.3944030649981869,2.20341,1.9283200000000003,0.3783500940000001,13.807415749396863,1.64816,11.53712
"(0, 4, 4, 0, 3, 3)",5.080738067626953,22.304440116882326,14.200165119982557,1.2859762979969673,6.6001199999999995,5.123200000000002,0.9652434219999999,4.172038115788755,2.98256,20.87792
"(2, 0, 1, 3, 2, 0)",6.335749626159668,29.0304047870636,38.75576735998038,0.9805600260006031,15.7934,4.877440000000002,1.004774574,24.570401846980786,4.16336,29.14352
"(2, 2, 2, 1, 4, 0)",6.510324478149414,30.33160174369812,53.97336337991874,1.3533791820009355,23.255599999999998,7.5808000000000035,1.564561886,20.824541103340195,5.31536,37.20752
"(0, 0, 3, 2, 0, 0)",5.265598297119141,23.384522037506105,23.56096207993687,0.8170956350004417,9.19872,3.4028800000000006,0.691562334,22.398416580452775,2.90576,20.34032
"(3, 3, 2, 0, 1, 3)",6.372346878051758,28.465273504257205,29.05919916011044,0.8713201259997732,10.7186,3.894400000000001,0.7540577900000001,19.01074633719901,3.93616,27.55312
"(3, 2, 1, 4, 2, 0)",6.783337593078613,31.08125285148621,41.26231119997101,1.335600712998712,17.578599999999998,6.352000000000002,1.282597374,17.88773260573934,4.57296,32.01072
"(1, 4, 1, 3, 3, 1)",0.6186151504516602,2.5486944198608397,0.14174299998558126,-1.0,0.053051,3.648640000000001,0.6874206219999999,6.267465213714637,2.57296,18.01072
"(1, 1, 1, 1, 1, 4)",0.6510782241821289,2.6577013111114502,0.06685770000331104,-1.0,0.0426644,3.1571200000000004,0.624925166,4.55742819427801,1.54256,10.79792
"(1, 1, 4, 0, 4, 3)",4.702625274658203,21.006627101898196,10.507762159977574,-1.0,5.68615,4.877440000000002,0.933995694,3.49080440873742,2.46736,17.271520000000002
"(3, 4, 4, 2, 0, 4)",6.339669227600098,28.399604916572574,36.31910914002219,1.6751114889993914,14.218200000000001,7.826560000000004,1.525030734,8.03043247621749,4.13456,28.941919999999996
"(1, 1, 1, 3, 1, 4)",0.8513498306274414,3.5075613021850587,0.19219071997213177,-1.0,0.0861197,3.4028800000000006,0.656172894,5.572710640822785,2.05776,14.40432
"(3, 1, 3, 2, 4, 2)",7.01777458190918,32.56247406005859,43.387025379925035,1.3102102869997907,18.3119,6.597760000000003,1.3138451020000002,17.26454237190632,5.08816,35.61712
"(2, 1, 0, 4, 4, 4)",5.675506591796875,25.568157196044922,25.630776820034953,1.509638180003094,13.3188,7.5808000000000035,1.4937830060000001,7.890409366813248,3.61936,25.33552
"(2, 0, 3, 2, 3, 0)",6.808633804321289,31.197160091400146,42.74420375993941,1.113119875000848,16.8513,5.123200000000002,1.0360223020000001,23.036666936749455,4.67856,32.74992
"(0, 2, 2, 1, 1, 0)",4.250192642211914,19.72089385986328,34.37321899997187,0.7506444729988289,14.8003,4.631680000000001,0.9735268460000002,26.512214117570835,3.64816,25.537119999999998
"(0, 0, 1, 3, 4, 0)",4.754652976989746,20.872926568984983,7.976884740055539,0.8572291349992156,4.131600000000001,3.4028800000000006,0.656172894,5.572710640822785,2.05776,14.40432
"(4, 1, 0, 2, 2, 1)",2.8839731216430664,13.32683979511261,39.63819754004362,-1.0,16.603,6.106240000000002,1.2513496459999998,18.62742113528769,4.05776,28.40432
"(4, 1, 2, 4, 1, 0)",4.915108680725098,22.270357432365415,24.213774699892383,1.2124231820016576,11.5261,6.106240000000002,1.2159602059999999,10.237035119264384,3.20976,22.468320000000002
"(1, 3, 2, 1, 0, 3)",5.467710494995117,24.77419625282288,26.317620660120156,0.6956975829998555,9.78334,3.648640000000001,0.722810062,20.43720691113161,3.42096,23.94672
"(2, 3, 4, 2, 2, 4)",7.882871627807617,40.070607202053075,61.03532413995708,1.8252801300004649,25.9467,9.301120000000003,1.8736324139999998,16.555413813093185,6.24016,43.68112
"(0, 1, 1, 4, 0, 4)",4.268088340759277,18.89909517288208,12.660851560067385,0.9603322399998433,4.85966,4.631680000000001,0.902747966,2.6283163981513478,1.95216,13.66512
"(1, 3, 3, 2, 0, 2)",6.728515625,32.128662109375,42.139937820029445,-1.0,16.644099999999998,5.1232000000000015,1.0360223020000001,23.036666936749455,4.67856,32.74992
"(4, 2, 1, 2, 1, 1)",0.6637907028198242,2.709593648910522,0.01571446002344601,-1.0,0.00942,6.106240000000002,1.2513496459999998,18.62742113528769,4.05776,28.40432
"(1, 2, 4, 2, 3, 3)",6.978249549865723,31.573090088367465,45.60001906007528,-1.0,18.3272,6.597760000000003,1.3138451019999997,17.26454237190632,5.08816,35.61712
"(3, 4, 3, 4, 3, 0)",6.900835037231445,30.294665813446045,22.321930659963982,1.4501076550004655,7.46601,5.368960000000003,0.99649115,4.723721327796987,3.49776,24.48432
"(4, 4, 1, 3, 4, 2)",5.468258857727051,24.84776824951172,27.62707715999568,1.5830801829979464,14.0556,7.826560000000004,1.525030734,8.03043247621749,4.13456,28.941919999999996
"(0, 1, 2, 0, 3, 0)",5.19556999206543,23.40604281425476,21.915363119915128,0.7509222740009136,9.11764,3.4028800000000006,0.691562334,22.398416580452775,2.90576,20.34032
"(4, 0, 3, 0, 3, 1)",3.8242101669311523,16.63913843631744,10.014953819918446,-1.0,4.75728,3.648640000000001,0.6874206219999999,6.267465213714637,2.57296,18.01072
"(4, 3, 3, 4, 4, 0)",6.467299461364746,28.13921995639801,20.363780280022183,1.784686437000346,8.333290000000002,6.597760000000003,1.243066222,3.126681868735938,3.39216,23.74512
"(1, 1, 3, 4, 2, 3)",5.702095031738281,25.762065353393556,28.821435459976783,-1.0,11.3482,5.1232000000000015,1.000632862,13.604352526269105,3.83056,26.813920000000003
"(2, 3, 2, 1, 0, 0)",6.352119445800781,28.69887565612793,39.25343113995041,0.8953089569986332,15.818200000000001,4.877440000000002,1.004774574,24.570401846980786,4.16336,29.14352
"(2, 2, 3, 1, 4, 2)",6.496167182922363,30.183358120918275,56.761921900033485,1.3983686050014512,24.1217,7.826560000000004,1.5958096139999998,20.095365274262523,5.83056,40.81392
"(0, 4, 2, 4, 0, 3)",5.493440628051758,24.60878286679586,26.737364300061017,1.3811976949982636,12.5425,6.352000000000002,1.247207934,10.214553209646981,3.72496,26.07472
"(1, 3, 1, 2, 1, 4)",4.477415084838867,20.690135107040405,24.31536165997386,-1.0,10.6519,4.877440000000002,0.9693851340000001,14.030603127859104,3.31536,23.207520000000002
"(2, 0, 3, 1, 0, 0)",5.278534889221191,23.57921535015106,22.193093879905064,0.7740673830012383,9.11242,3.4028800000000006,0.691562334,22.398416580452775,2.90576,20.34032
"(4, 3, 0, 2, 1, 2)",4.740080833435059,22.08403660297394,41.85725948002073,-1.0,17.423299999999998,6.352000000000002,1.2825973739999998,17.88773260573934,4.57296,32.01072
"(4, 3, 3, 0, 1, 3)",5.68577766418457,24.738818616867068,12.521877599938307,0.93268149999858,5.660010000000001,3.894400000000001,0.71866835,6.772785997255665,3.08816,21.61712
"(1, 0, 2, 1, 0, 0)",4.250435829162598,19.1482134103775,19.414328420098173,0.5959094800018647,8.184149999999999,3.1571200000000004,0.660314606,25.264438380017975,2.39056,16.733919999999998
"(4, 4, 2, 2, 2, 2)",6.501893997192383,31.30011770248413,73.20998180002789,1.7876390410019667,31.779799999999998,10.52992,2.155596926,18.7126440410893,6.98256,48.87792
"(0, 2, 0, 4, 2, 2)",5.635952949523926,26.911675333976746,53.494785240036435,1.4398566679992655,23.3444,7.5808000000000035,1.564561886,20.824541103340195,5.31536,37.20752
"(2, 2, 2, 1, 2, 2)",6.30063533782959,30.896215484937034,79.70381252001971,1.3938952530006645,34.731199999999994,9.055360000000002,1.9131635659999997,27.463289337227888,7.42096,51.94672
"(0, 2, 0, 2, 4, 3)",5.616927146911621,25.665612443288165,40.15302267987863,1.431500832997699,17.561,6.352000000000002,1.2825973739999998,17.88773260573934,4.57296,32.01072
"(0, 4, 3, 0, 2, 3)",5.721120834350586,25.77364935874939,24.92824697998003,1.2975139439986378,11.683,5.1232000000000015,1.000632862,13.604352526269105,3.83056,26.813920000000003
"(3, 0, 3, 0, 4, 3)",5.973005294799805,26.221493244171143,17.023381460021483,1.068457107998256,5.7772,3.894400000000001,0.71866835,6.772785997255665,3.08816,21.61712
"(1, 3, 3, 1, 2, 2)",5.737924575805664,25.851262855529782,40.611220660066465,-1.0,16.6934,5.123200000000002,1.0360223020000001,23.036666936749455,4.67856,32.74992
"(1, 2, 3, 4, 0, 4)",6.326503753662109,28.5008994102478,28.25301732009393,-1.0,12.4363,6.352000000000002,1.247207934,10.214553209646981,3.72496,26.07472
"(0, 2, 0, 2, 4, 4)",5.906028747558594,27.061423721313478,42.27225594004267,1.6647660689995973,18.4399,7.5808000000000035,1.529172446,14.357475235076722,4.46736,31.271520000000002
"(3, 3, 0, 1, 4, 4)",5.91099739074707,25.718749647140502,12.880268339940812,1.2411443350029003,6.58128,5.123200000000002,0.965243422,4.172038115788755,2.98256,20.87792
"(2, 4, 4, 4, 1, 0)",5.475168228149414,24.457576475143433,27.900338920007925,1.5237477849987044,13.3306,7.5808000000000035,1.4937830060000001,7.890409366813248,3.61936,25.33552
"(2, 2, 4, 3, 0, 2)",6.619663238525391,31.013122272491458,57.01782304007793,1.4808102479983063,24.1913,7.826560000000004,1.5958096139999998,20.095365274262523,5.83056,40.81392
"(3, 3, 2, 1, 0, 1)",4.242377281188965,19.031304483413695,25.885967539943522,-1.0,9.93521,3.6486400000000003,0.722810062,20.43720691113161,3.42096,23.94672
"(0, 1, 3, 3, 0, 4)",5.879144668579102,25.733016214370725,10.177099219872616,0.8985145199985709,4.93571,3.6486400000000003,0.687420622,6.267465213714637,2.57296,18.01072
