net,edgegpu_latency,edgegpu_energy,raspi4_latency,edgetpu_latency,pixel3_latency,eyeriss_latency,eyeriss_energy,eyeriss_arithmetic_intensity,fpga_latency,fpga_energy
"(0, 4, 0, 0, 1, 4)",4.06160831451416,16.89222898006439,2.25375277994317,0.8168437970016384,1.49353,1.1603200000000002,0.23180324400000002,0.7971239226952207,0.48912,3.42384
"(0, 0, 0, 2, 1, 2)",3.450441360473633,15.278554344177246,6.941830319992732,0.6826339240069501,4.96092,1.1603200000000002,0.24949796400000004,8.017808174458082,1.3184,9.2288
"(4, 0, 3, 3, 0, 3)",5.673699378967285,23.812516293525697,3.7309868200100027,0.8930700509954477,1.75206,0.9760000000000003,0.18485355200000003,2.5156609195402297,0.78032,5.46224
"(4, 4, 2, 2, 0, 3)",5.962033271789551,25.714249501228334,7.4376260199642275,1.0670914710062789,5.64864,1.9590400000000008,0.399975408,4.38170280005437,1.4624,10.236799999999999
"(2, 2, 4, 3, 4, 1)",3.963460922241211,16.78922046661377,4.646115100040333,0.8330723520048195,3.14416,1.9590400000000008,0.3999754079999999,4.38170280005437,1.4624,10.236799999999999
"(1, 4, 0, 4, 2, 2)",5.4212141036987305,23.381696429252624,10.077115839958424,-1.0,4.995939999999999,1.8976000000000006,0.3918928279999999,4.3380228204041265,1.3696,9.5872
"(3, 1, 3, 1, 2, 1)",4.2313385009765625,18.167251853942872,5.424124959972687,0.5989357530052075,2.71388,0.9145600000000002,0.18561833200000002,7.2145343580470165,0.9696,6.7872
"(4, 4, 2, 1, 4, 3)",5.379962921142578,22.993961524963378,6.189699899987318,-1.0,3.71688,1.9590400000000008,0.391128048,2.502676022835395,1.05872,7.411040000000001
"(0, 4, 2, 2, 2, 4)",6.627078056335449,28.750473634401956,13.181882060016505,1.5316333910013782,6.99778,2.2662400000000007,0.47193761999999995,5.117134524767268,1.904,13.328
"(0, 0, 1, 3, 0, 4)",4.748682975769043,19.80992248058319,2.2792511199077126,0.766852775006555,1.09109,0.8531200000000002,0.16868839200000002,1.8463531187122737,0.51792,3.62544
"(0, 1, 1, 0, 1, 0)",3.4301376342773438,14.396287651062012,1.024055519956164,0.3687989930040203,0.42251,0.4230400000000001,0.08940838000000001,5.253334767641997,0.28432,1.99024
"(3, 3, 3, 3, 4, 0)",7.652301788330078,31.825923137664798,4.366660559899174,0.9267164799966849,1.7905799999999998,1.0374400000000004,0.192936132,2.765770676691729,0.91152,6.38064
"(4, 0, 3, 3, 3, 1)",3.722047805786133,15.550715732574462,2.8739298399887048,-1.0,1.2602200000000001,0.9760000000000003,0.18485355200000003,2.5156609195402297,0.78032,5.46224
"(3, 4, 0, 0, 4, 0)",5.209565162658691,21.666581511497498,2.960804580070544,0.9323149580013705,1.5065899999999999,1.2217600000000004,0.23988582400000003,1.1166190070576782,0.62032,4.34224
"(2, 4, 4, 1, 4, 1)",3.921828269958496,16.6873792886734,4.643128140014596,0.828962475003209,3.2263200000000003,1.8976000000000006,0.38304546799999994,2.384652748339692,0.92752,6.49264
"(1, 0, 2, 1, 0, 1)",2.7480316162109375,11.745087127685547,3.1031336598971393,0.44262620799418073,2.4129,0.7916800000000002,0.16945317199999999,7.653599773242631,0.784,5.488
"(0, 3, 4, 1, 2, 4)",4.999451637268066,21.945926203727726,5.482906640099827,0.946747713998775,3.87172,1.5904000000000007,0.319930616,3.211614774114774,0.95632,6.69424
"(0, 3, 1, 0, 0, 2)",4.649786949157715,19.873189420700072,3.8523897199775092,0.6552716540027177,3.00235,0.8531200000000002,0.177535752,7.409330985915493,0.8768,6.1376
"(3, 1, 3, 0, 2, 4)",6.594500541687012,27.93430429458618,5.355665759998374,0.8413836709951283,3.82498,1.2832000000000006,0.256815764,4.545041581225791,0.9952,6.9664
"(3, 1, 2, 4, 1, 0)",5.568885803222656,23.58980026245117,4.967739879939472,0.7229750310070813,3.4790300000000003,1.2217600000000004,0.24873318400000002,4.480941226575809,0.9024,6.3168
"(0, 4, 3, 1, 1, 2)",3.773312568664551,16.12713791847229,5.451397699944209,-1.0,3.4394899999999997,1.2217600000000002,0.24873318400000002,4.480941226575809,0.9024,6.3168
"(4, 2, 4, 0, 2, 3)",6.109609603881836,26.428134609858198,8.716215220047161,1.1411465669953031,6.25839,1.9590400000000008,0.399975408,4.38170280005437,1.4624,10.236799999999999
"(3, 0, 1, 0, 4, 0)",4.981789588928223,20.719262900352476,2.2874668599979486,0.6903153620078228,1.2974400000000001,0.8531200000000002,0.16868839200000002,1.8463531187122737,0.51792,3.62544
"(2, 4, 1, 0, 2, 3)",6.038637161254883,26.04464207649231,10.666875080059981,0.8827748960029567,5.82471,1.5904000000000007,0.32877797599999997,5.622917756846328,1.4368,10.0576
"(0, 3, 0, 1, 3, 0)",4.3662261962890625,18.15913475036621,2.273533120023785,0.6201181460055523,1.07705,0.5459200000000002,0.10557354000000002,5.36738606485539,0.54672,3.8270399999999998
"(1, 0, 1, 2, 3, 4)",5.66868782043457,24.01256160736084,7.651757260027807,-1.0,3.29787,1.2217600000000002,0.24873318400000005,4.480941226575809,0.9024,6.3168
"(3, 2, 3, 1, 1, 1)",1.7684555053710938,7.355006446838378,1.5280432801228017,0.3964330640010303,0.675134,0.9145600000000003,0.18561833200000002,7.2145343580470165,0.9696,6.7872
"(1, 2, 0, 3, 1, 2)",4.776358604431152,20.781936287879944,7.063488400017377,-1.0,4.58516,1.2217600000000002,0.257580544,7.8452634460939406,1.4112,9.8784
"(1, 4, 2, 1, 4, 2)",5.098023414611816,22.181499876976012,10.683750259922817,-1.0,5.00405,1.8976000000000006,0.3918928279999999,4.3380228204041265,1.3696,9.5872
"(4, 0, 1, 3, 0, 4)",5.009021759033203,20.89596910476685,2.9140034200099763,0.8881634950084845,1.48657,1.2217600000000002,0.23988582400000003,1.1166190070576782,0.62032,4.34224
"(0, 0, 1, 1, 3, 0)",3.7990617752075195,16.239089558124544,1.5814224800851662,0.45173672400414944,0.668985,0.48448,0.09749096000000002,5.3289053426248545,0.41552,2.90864
"(0, 4, 4, 4, 2, 2)",5.391578674316406,23.45875881195068,8.517809619952459,1.1679303190030623,5.42974,2.2662400000000007,0.46309026,3.528351626249856,1.3952,9.7664
"(1, 0, 2, 4, 2, 4)",6.076207160949707,25.969709405899046,11.053256559971487,-1.0,4.98589,1.8976000000000006,0.3918928279999999,4.3380228204041265,1.3696,9.5872
"(0, 1, 0, 4, 0, 3)",4.023776054382324,16.887788100242613,3.895542099926388,-1.0,1.07751,0.8531200000000001,0.16868839200000002,1.8463531187122737,0.51792,3.62544
"(2, 4, 3, 1, 0, 0)",5.466041564941406,23.154152069091797,4.581491379940417,0.7924907670094399,2.9392,1.2217600000000004,0.24873318400000005,4.480941226575809,0.9024,6.3168
"(3, 2, 2, 3, 0, 3)",7.298750877380371,31.194861249923708,7.344239619997097,0.9078124079969712,4.9538,1.3446400000000005,0.273745704,7.562259049046905,1.5968,11.1776
"(1, 4, 0, 0, 2, 3)",4.999833106994629,21.369286699295042,6.31074022006942,-1.0,2.92675,1.2217600000000004,0.24873318400000002,4.480941226575809,0.9024,6.3168
"(2, 2, 0, 4, 4, 3)",6.275348663330078,27.065578784942627,9.43249238000135,1.0838189869973576,5.29363,1.9590400000000008,0.399975408,4.38170280005437,1.4624,10.236799999999999
"(4, 4, 4, 0, 0, 0)",4.784059524536133,19.896903562545777,3.8755436400242615,0.9856344209983945,1.68292,1.5289600000000005,0.303000676,0.5597262974509445,0.59152,4.14064
"(4, 3, 2, 0, 0, 2)",6.033062934875488,26.09701923529307,11.065152619994478,0.9459407149988692,5.10391,1.5904000000000005,0.3287779759999999,5.622917756846328,1.4368,10.0576
"(0, 0, 1, 4, 0, 1)",2.4579906463623047,10.316186742782593,0.95771884007263,0.37927762999606784,0.471729,0.7916800000000002,0.160605812,1.3842120181405895,0.38672,2.70704
"(2, 4, 0, 4, 3, 3)",5.991830825805664,25.60908494949341,6.324214000051143,1.1778996749926591,4.242100000000001,1.6518400000000006,0.328013196,3.3175099783801762,1.08752,7.612640000000001
"(1, 2, 4, 4, 4, 1)",3.069629669189453,12.883235721588134,2.2033443000691477,-1.0,1.4638699999999998,1.8976000000000006,0.38304546799999994,2.384652748339692,0.92752,6.49264
"(0, 1, 4, 4, 0, 0)",4.291372299194336,17.847817392349242,2.261965960060479,0.7499165820045164,1.49323,1.1603200000000002,0.23180324400000002,0.7971239226952207,0.48912,3.42384
"(0, 3, 3, 4, 3, 4)",7.029204368591309,29.028856741189955,4.270886779995635,1.0249363290058682,2.32886,1.3446400000000007,0.25605098400000004,1.6406484257871063,0.88272,6.17904
"(1, 3, 3, 0, 0, 3)",5.708942413330078,23.815804767608647,2.852152559935348,0.5354749760008417,1.29502,0.6073600000000001,0.11365612000000001,5.39070197044335,0.67792,4.745439999999999
"(3, 0, 1, 2, 4, 4)",5.863075256347656,24.83598678588867,6.317732299939962,1.0245187289983733,3.97572,1.5904000000000007,0.319930616,3.211614774114774,0.95632,6.69424
"(3, 2, 3, 4, 1, 0)",6.657805442810059,28.02936091423035,5.383971460105386,0.8362060340004973,3.7710100000000004,1.2832000000000003,0.256815764,4.545041581225791,0.9952,6.9664
"(2, 3, 3, 2, 4, 4)",7.77554988861084,33.23270022392273,8.017346240085317,1.5144840799912345,6.65967,2.020480000000001,0.4080579879999999,4.422179848107896,1.5552,10.8864
"(4, 3, 2, 2, 2, 3)",7.024879455566406,30.77072823524475,9.3935706600314,1.267545765003888,8.5375,2.020480000000001,0.4169053479999999,6.232314717821134,2.064,14.448
"(2, 2, 3, 4, 2, 3)",7.3577880859375,32.01373596191406,10.115499539970187,1.2298921790061286,7.9808,2.020480000000001,0.4169053479999999,6.232314717821134,2.064,14.448
"(1, 1, 4, 0, 4, 4)",4.856433868408203,20.259423287709556,2.903557720128447,-1.0,1.77657,1.5289600000000005,0.303000676,0.5597262974509445,0.59152,4.14064
"(2, 3, 2, 0, 2, 3)",7.025084495544434,30.56614264011383,10.33137552003609,0.9812082239950541,6.66848,1.6518400000000006,0.34570791599999995,7.915547563612174,2.0384,14.268800000000002
"(2, 0, 3, 0, 4, 1)",4.704728126525879,19.929228343963626,4.604775699990569,0.7244240319996607,2.92889,1.2217600000000002,0.24873318400000005,4.480941226575809,0.9024,6.3168
"(1, 2, 0, 1, 1, 2)",3.448495864868164,15.13889684677124,6.459637700027088,0.6163657489960315,4.13436,1.1603200000000002,0.24949796400000004,8.017808174458082,1.3184,9.2288
"(1, 0, 2, 2, 1, 1)",1.761627197265625,7.6648399353027346,3.1050647399388254,0.42822789400815964,2.2139699999999998,1.1603200000000002,0.24949796400000004,8.017808174458082,1.3184,9.2288
"(0, 4, 3, 1, 2, 4)",5.0411272048950195,21.545777673721314,6.005691799946362,1.031187726999633,3.33876,1.5904000000000005,0.319930616,3.211614774114774,0.95632,6.69424
"(1, 1, 0, 0, 3, 0)",4.684100151062012,19.540504463513695,1.5725189600198064,-1.0,0.657892,0.48448,0.09749096000000002,5.3289053426248545,0.41552,2.90864
"(2, 4, 1, 2, 4, 4)",6.1661529541015625,26.59461769104004,8.064753359940369,1.325865386010264,5.41817,2.2662400000000007,0.46309026,3.528351626249856,1.3952,9.7664
"(2, 1, 1, 1, 1, 3)",0.6270885467529297,2.6080612659454343,3.712710959953256,-1.0,2.3786300000000002,0.8531200000000001,0.177535752,7.409330985915493,0.8768,6.1376
"(2, 0, 4, 1, 1, 4)",2.9978322982788086,12.58190215587616,7.227427799953148,-1.0,3.08568,1.5289600000000005,0.311848036,3.094844580964607,0.8352,5.8464
"(0, 1, 0, 0, 3, 4)",4.640240669250488,19.4750900888443,2.2586997400503606,0.7073107180040097,1.0891199999999999,0.8531200000000002,0.16868839200000002,1.8463531187122737,0.51792,3.62544
"(2, 4, 3, 0, 2, 1)",4.381346702575684,19.23411202430725,5.92742463995819,0.6673398109996924,4.38313,1.5904000000000007,0.3287779759999999,5.622917756846328,1.4368,10.0576
"(3, 3, 2, 3, 1, 1)",1.862344741821289,8.10306197166443,3.110733520006761,0.4385691289935494,2.2094899999999997,0.9760000000000003,0.193700912,7.055562397372742,1.0624,7.4368
"(1, 0, 0, 0, 3, 2)",4.625692367553711,19.770209178924564,3.87047377997078,-1.0,2.5183899999999997,0.8531200000000002,0.177535752,7.409330985915493,0.8768,6.1376
"(1, 3, 3, 1, 0, 2)",5.251064300537109,22.44304882049561,5.674839480052469,0.6142064690066036,2.70719,0.9145600000000002,0.18561833200000002,7.2145343580470165,0.9696,6.7872
"(3, 2, 0, 2, 2, 2)",6.915030479431152,30.53216457684835,11.529836480040103,1.0832939899992198,8.399389999999999,1.9590400000000008,0.41767012799999986,8.13975635449232,2.48,17.36
"(2, 2, 1, 1, 2, 2)",5.507287979125977,24.316512190500895,11.458743239927571,0.827178437000839,8.03078,1.8976000000000006,0.40958754799999986,8.244762964532994,2.3872,16.7104
"(0, 0, 4, 3, 1, 4)",4.110422134399414,17.25144169807434,2.936881439964054,0.8835187779914122,1.55776,1.2217600000000004,0.23988582400000003,1.1166190070576782,0.62032,4.34224
"(0, 3, 2, 1, 4, 0)",5.605554580688477,23.52651257514954,6.302513760019792,0.8349367949995212,3.23355,1.2217600000000004,0.24873318400000005,4.480941226575809,0.9024,6.3168
"(3, 1, 4, 3, 2, 0)",6.676530838012695,28.28178462982178,5.606055819953326,0.841224552001222,3.63714,1.2832000000000006,0.256815764,4.545041581225791,0.9952,6.9664
"(0, 3, 2, 1, 0, 3)",5.302486419677734,22.461332473754883,4.570552759978455,0.667278611988877,3.2559699999999996,0.9145600000000003,0.18561833200000002,7.2145343580470165,0.9696,6.7872
"(0, 4, 3, 0, 4, 4)",5.761785507202148,23.963265924453736,3.603817440016428,1.1021896629972616,2.25517,1.5904000000000005,0.31108325600000003,0.80031179138322,0.72272,5.05904
"(1, 3, 3, 0, 3, 0)",6.257390975952148,26.024489068984987,2.929860480071511,-1.0,1.33878,0.6073600000000001,0.11365612000000001,5.39070197044335,0.67792,4.745439999999999
"(0, 1, 0, 3, 2, 4)",5.647153854370117,26.310089807510376,6.679864340112545,0.7889898900029948,3.5460100000000003,1.2217600000000004,0.24873318400000005,4.480941226575809,0.9024,6.3168
"(3, 3, 4, 3, 0, 3)",6.746425628662109,27.992606539726257,4.352596840035403,0.8793905390048167,2.11666,1.0374400000000006,0.192936132,2.765770676691729,0.91152,6.38064
"(4, 1, 3, 3, 1, 3)",5.144081115722656,21.58970844268799,3.478312080114847,-1.0,1.7372400000000001,0.9760000000000003,0.18485355200000003,2.5156609195402297,0.78032,5.46224
"(3, 4, 4, 0, 2, 3)",5.955162048339844,25.45236259460449,6.340440740023041,0.9982129389973124,4.34013,1.6518400000000009,0.328013196,3.3175099783801762,1.08752,7.612640000000001
"(2, 4, 2, 1, 1, 0)",3.7698984146118164,16.985277307033538,9.867268779926235,-1.0,5.39784,1.5289600000000005,0.32069539599999997,5.629962864478268,1.344,9.408000000000001
"(0, 3, 4, 0, 0, 3)",5.20939826965332,21.73187311490377,2.947906019981019,0.8196941600035643,1.55865,0.9145600000000003,0.17677097200000003,2.2148960216998193,0.64912,4.54384
"(4, 0, 1, 4, 4, 1)",3.1122970581054688,13.183690338134765,2.17468717994052,0.6548582569957944,1.4313099999999999,1.5289600000000005,0.303000676,0.5597262974509445,0.59152,4.14064
"(4, 3, 2, 2, 4, 1)",3.950810432434082,16.88576378822327,7.295795200043358,0.8509408300014911,3.67902,1.9590400000000008,0.3999754079999999,4.38170280005437,1.4624,10.236799999999999
"(3, 1, 1, 0, 0, 1)",2.8991270065307617,12.057469220161437,1.5307887799281161,0.6641563340090215,0.718129,0.48448,0.09749096000000002,5.3289053426248545,0.41552,2.90864
"(0, 4, 4, 0, 3, 3)",5.182294845581055,21.750091466903687,3.5869267200178,0.9022525710024638,1.8758,1.2832000000000003,0.24796840400000003,1.3953491683754842,0.75152,5.2606399999999995
"(2, 0, 1, 3, 2, 0)",6.254420280456543,26.73139227867126,10.023447179992218,0.7505920630064793,4.62815,1.2217600000000002,0.257580544,7.8452634460939406,1.4112,9.8784
"(2, 2, 2, 1, 4, 0)",6.409401893615723,27.806121881802873,9.843194139975822,0.966561148990877,6.569229999999999,1.8976000000000006,0.4007401879999999,6.2913928924685605,1.8784,13.148800000000001
"(0, 0, 3, 2, 0, 0)",5.280895233154297,22.369872207641603,3.8965824800834525,0.7101122379972367,2.55663,0.8531200000000001,0.177535752,7.409330985915493,0.8768,6.1376
"(3, 3, 2, 0, 1, 3)",6.410703659057617,27.072401552200315,5.564984520024154,0.7176249549956992,2.9860300000000004,0.9760000000000002,0.193700912,7.055562397372742,1.0624,7.4368
"(3, 2, 1, 4, 2, 0)",6.955432891845703,29.727520179748534,8.854819660045905,1.0023445370025001,4.84745,1.5904000000000007,0.3287779759999999,5.622917756846328,1.4368,10.0576
"(1, 4, 1, 3, 3, 1)",0.6269025802612305,2.534567131996155,0.0479315199481789,-1.0,0.020736499999999998,0.9145600000000003,0.17677097200000003,2.2148960216998193,0.64912,4.54384
"(1, 1, 1, 1, 1, 4)",0.6512069702148438,2.6582268524169925,0.024572800030000508,-1.0,0.014023999999999998,0.7916800000000002,0.160605812,1.3842120181405895,0.38672,2.70704
"(1, 1, 4, 0, 4, 3)",4.700384140014648,19.72751223564148,2.861209399998188,-1.0,1.46547,1.2217600000000004,0.23988582400000003,1.1166190070576782,0.62032,4.34224
"(3, 4, 4, 2, 0, 4)",6.157007217407227,26.081082572937014,6.786976439907448,1.2733855650003534,3.78991,1.9590400000000008,0.39112804799999995,2.502676022835395,1.05872,7.411040000000001
"(1, 1, 1, 3, 1, 4)",0.7173728942871094,2.9017733573913573,0.06104790008976124,-1.0,0.0291052,0.8531200000000002,0.16868839200000002,1.8463531187122737,0.51792,3.62544
"(3, 1, 3, 2, 4, 2)",7.042369842529297,30.236414918899538,8.207751720037777,0.9521802349918289,5.18381,1.6518400000000006,0.336860556,5.616528770996175,1.5296,10.7072
"(2, 1, 0, 4, 4, 4)",5.722813606262207,24.24183843612671,5.624031759944046,1.0218019309977535,3.81951,1.8976000000000006,0.38304546799999994,2.384652748339692,0.92752,6.49264
"(2, 0, 3, 2, 3, 0)",6.72327995300293,28.82270115852356,8.787974860024406,0.8664731449971441,5.3083100000000005,1.2832000000000003,0.26566312400000003,7.694733994076099,1.504,10.528
"(0, 2, 2, 1, 1, 0)",4.250607490539551,18.332870106697083,5.939839220081922,0.6344415839994326,4.91701,1.1603200000000002,0.24949796400000004,8.017808174458082,1.3184,9.2288
"(0, 0, 1, 3, 4, 0)",4.715032577514648,19.729267981847126,2.269497660017805,0.7331817500089528,1.29416,0.8531200000000002,0.16868839200000002,1.8463531187122737,0.51792,3.62544
"(4, 1, 0, 2, 2, 1)",2.772526741027832,12.063263850212097,6.045233199984068,-1.0,5.37217,1.5289600000000005,0.32069539599999997,5.629962864478268,1.344,9.408000000000001
"(4, 1, 2, 4, 1, 0)",5.00117301940918,21.184968910217282,4.564129979989957,0.8488841500075068,3.67727,1.5289600000000005,0.311848036,3.094844580964607,0.8352,5.8464
"(1, 3, 2, 1, 0, 3)",5.315761566162109,22.448461093902587,4.600310280075064,0.6199215889937477,3.22763,0.9145600000000003,0.18561833200000002,7.2145343580470165,0.9696,6.7872
"(2, 3, 4, 2, 2, 4)",7.538142204284668,32.79845673084259,10.956758460088167,1.5698500250000507,8.72624,2.327680000000001,0.4800201999999999,5.1286257098318675,1.9968,13.977599999999999
"(0, 1, 1, 4, 0, 4)",4.296622276306152,17.951287870407103,2.2198276400740724,0.7347393500094768,1.47164,1.1603200000000002,0.23180324400000002,0.7971239226952207,0.48912,3.42384
"(1, 3, 3, 2, 0, 2)",6.45205020904541,27.743815898895264,9.965908479935024,-1.0,5.5565299999999995,1.2832000000000003,0.26566312400000003,7.694733994076099,1.504,10.528
"(4, 2, 1, 2, 1, 1)",0.5870628356933594,2.3746691703796388,0.012566759978653863,-1.0,0.00702872,1.5289600000000005,0.32069539599999997,5.629962864478268,1.344,9.408000000000001
"(1, 2, 4, 2, 3, 3)",6.916618347167969,29.5616268157959,11.736820499936584,-1.0,5.706930000000001,1.6518400000000006,0.336860556,5.616528770996175,1.5296,10.7072
"(3, 4, 3, 4, 3, 0)",6.849565505981445,28.48734293937683,4.365685100055998,1.0101765759900445,2.1378600000000003,1.3446400000000007,0.25605098400000004,1.6406484257871063,0.88272,6.17904
"(4, 4, 1, 3, 4, 2)",5.448698997497559,23.287739515304565,6.570562700071605,1.0330234880093485,3.9445799999999998,1.9590400000000008,0.39112804799999995,2.502676022835395,1.05872,7.411040000000001
"(0, 1, 2, 0, 3, 0)",5.356645584106445,22.758601538340255,3.8809639398823492,0.6330434650008101,2.52963,0.8531200000000001,0.177535752,7.409330985915493,0.8768,6.1376
"(4, 0, 3, 0, 3, 1)",4.013848304748535,16.9243913769722,2.8533481201156974,-1.0,1.26215,0.9145600000000003,0.17677097200000003,2.2148960216998193,0.64912,4.54384
"(4, 3, 3, 4, 4, 0)",6.443839073181152,26.88154866695404,5.205155080038821,1.1496224079892272,2.1318699999999997,1.6518400000000006,0.31916583600000004,1.0184911857641776,0.85392,5.97744
"(1, 1, 3, 4, 2, 3)",5.634198188781738,23.937830038070683,5.270991760044126,-1.0,3.10664,1.2832000000000003,0.256815764,4.545041581225791,0.9952,6.9664
"(2, 3, 2, 1, 0, 0)",6.057257652282715,25.888719205856322,10.10179920005612,0.849582669994561,4.45284,1.2217600000000002,0.257580544,7.8452634460939406,1.4112,9.8784
"(2, 2, 3, 1, 4, 2)",6.322360038757324,27.755160570144653,12.23464064009022,1.1312742949958192,6.77721,1.9590400000000008,0.4088227679999999,6.260729577273345,1.9712,13.7984
"(0, 4, 2, 4, 0, 3)",5.3949689865112305,22.85308862686157,9.668695040018065,0.9754105469910428,3.3569400000000003,1.5904000000000007,0.31993061599999995,3.211614774114774,0.95632,6.69424
"(1, 3, 1, 2, 1, 4)",4.235906600952148,18.104264812469484,4.437739799905103,-1.0,2.89275,1.2217600000000004,0.24873318400000005,4.480941226575809,0.9024,6.3168
"(2, 0, 3, 1, 0, 0)",5.138077735900879,21.6313072681427,3.8404118800826836,0.67060717100685,2.5538499999999997,0.8531200000000001,0.177535752,7.409330985915493,0.8768,6.1376
"(4, 3, 0, 2, 1, 2)",4.696211814880371,20.433217606544495,6.648239159985678,-1.0,4.81037,1.5904000000000005,0.3287779759999999,5.622917756846328,1.4368,10.0576
"(4, 3, 3, 0, 1, 3)",5.563549995422363,23.13880443096161,3.6445832600293215,0.760709501002566,1.52367,0.9760000000000003,0.18485355200000003,2.5156609195402297,0.78032,5.46224
"(1, 0, 2, 1, 0, 0)",4.375925064086914,18.53641857147217,3.1492771400371566,0.5403125360026024,2.42048,0.7916800000000002,0.16945317199999999,7.653599773242631,0.784,5.488
"(4, 4, 2, 2, 2, 2)",6.500363349914551,28.86811363697052,16.20191270005307,1.380920409996179,10.125200000000001,2.63488,0.551982412,5.65115617433414,2.4384,17.0688
"(0, 2, 0, 4, 2, 2)",5.56981086730957,24.663122520446777,8.034335960110184,1.0362848469958408,7.85613,1.8976000000000006,0.4007401879999999,6.2913928924685605,1.8784,13.148800000000001
"(2, 2, 2, 1, 2, 2)",6.2883758544921875,28.329133224487304,15.852659299998777,1.0770782329927897,11.9796,2.2662400000000007,0.4896323399999999,8.294700321802091,2.9216,20.4512
"(0, 2, 0, 2, 4, 3)",6.009798049926758,25.920258989334105,6.705059020023327,0.9841619049984729,5.78643,1.5904000000000007,0.3287779759999999,5.622917756846328,1.4368,10.0576
"(0, 4, 3, 0, 2, 3)",5.61039924621582,23.978846378326416,9.005490080016898,0.9096518899896182,3.8023800000000003,1.2832000000000003,0.256815764,4.545041581225791,0.9952,6.9664
"(3, 0, 3, 0, 4, 3)",5.988321304321289,25.13298451423645,3.618587520031724,0.8564039490011055,1.83139,0.9760000000000002,0.18485355200000003,2.5156609195402297,0.78032,5.46224
"(1, 3, 3, 1, 2, 2)",5.636463165283203,24.310065631866458,6.6503002200624906,-1.0,5.61514,1.2832000000000006,0.265663124,7.694733994076099,1.504,10.528
"(1, 2, 3, 4, 0, 4)",6.104788780212402,25.859885272979735,5.789636280096602,-1.0,3.9958899999999997,1.5904000000000007,0.319930616,3.211614774114774,0.95632,6.69424
"(0, 2, 0, 2, 4, 4)",5.961880683898926,25.713591389656067,10.412130159966182,1.116419619997032,6.00751,1.8976000000000006,0.3918928279999999,4.3380228204041265,1.3696,9.5872
"(3, 3, 0, 1, 4, 4)",5.870332717895508,24.414713773727417,4.415111060079653,0.9075272919872077,2.02307,1.2832000000000006,0.24796840400000003,1.3953491683754842,0.75152,5.2606399999999995
